incident_id,root_cause,cpu_usage_pct,memory_usage_pct,db_latency_sec,api_latency_sec,error_rate_pct,disk_usage_pct,network_latency_ms,queue_depth,connection_pool_usage_pct,users_affected_pct,blast_radius_services,service_criticality,alert_count,severity,impact_score,recommended_action,remediation_risk
1534,Checkout Service Failure,37.40261434954671,47.05256114152902,0.4938429187596653,3.13619752621425,31.472377684820913,27.252532040071316,44.68220932206522,39,54.470565477391055,23.03288540065803,1,57.249479655624285,4,MEDIUM,40.95842437651393,Restart Checkout Service,LOW
1535,Message Queue Backlog,65.76644723328252,30.254241598598757,0.6610987546341103,3.814564925774834,17.64871165880581,61.22879351647223,63.148859376437436,4405,40.40460681523493,3.4875610732814426,1,68.10986297956305,3,MEDIUM,30.898089896278098,Scale Queue Consumers,LOW
1536,Cache Failure,66.6515077133486,67.8779314252865,0.7968853678610146,4.780181133259461,34.710117303898656,61.699526288472136,68.08211063573395,50,29.58321935079039,2.9837288416432446,1,72.99547702727509,2,MEDIUM,40.499046561261075,Restart Cache Service / Rebuild Cache,LOW
1537,API Rate Limit Exhaustion,57.98930606002023,25.95026953591313,0.6731008614900909,0.5720900313334281,43.76252889721857,29.064623600695626,42.11133289957194,532,45.702054578926635,12.623409391585703,1,71.71667587083313,4,MEDIUM,47.59745623379328,Throttle/Queue Requests or Increase Limit,LOW
1538,Memory Exhaustion,89.63857104619694,96.94682417435304,1.1196917338086818,3.530937750236119,0.6951650842804608,48.95983067038496,73.6954113559251,239,20.722105211757274,10.147575746259848,1,50.74304723206107,3,LOW,20.077617074033455,Restart Affected Service,LOW
1539,Network Degradation,56.439459505207715,52.198388307117405,0.35536991412096824,6.669043569711203,17.447417564571783,47.892241251955625,348.6692900182199,181,57.57829935217237,11.652964248291145,1,42.004217060198876,2,LOW,26.720652321822953,Redirect Traffic to Healthy Route,LOW
1540,Memory Exhaustion,88.9137214339224,99.26848543162676,0.8951310490184183,2.436474072371043,3.9068800663470813,56.873823594949435,72.42148227404556,226,62.943878812936596,5.214365218583784,2,45.72482057841573,3,LOW,22.948954743352605,Restart Affected Service,LOW
1541,CPU Exhaustion,95.08895767066272,22.999700314763103,0.9331215250802694,2.9284699978872464,17.542946796380892,55.60824899018162,75.32130359567512,48,41.421557211634294,3.104130187169879,1,52.119637226574184,2,LOW,26.732621760984955,Scale Service Resources,LOW
1542,Disk Exhaustion,36.337783766600765,48.33233591770835,0.597566008789177,0.2962406736276877,24.146995394594498,91.27611904991944,72.69907713380627,193,49.02633077622991,7.420969284777005,1,70.35826604846392,4,MEDIUM,35.88935499484633,Clean Storage / Expand Disk,LOW
1543,Memory Exhaustion,65.50713307959441,98.40489556608685,0.6103474265166673,4.705021475680955,3.319131915247647,61.15362582541739,36.21969962801283,198,23.158902497690967,13.43831210905341,2,78.45447200142455,4,MEDIUM,33.30467759069599,Restart Affected Service,LOW
1544,External Payment Gateway Degradation,24.007167766677213,55.43272023696927,0.7034506940020357,8.742631646221781,29.188609805790055,44.14732167867214,49.989153344347564,243,21.468314973402386,12.222914914024273,1,49.56745795754321,4,MEDIUM,34.65304386648811,Route Traffic to Backup Gateway,LOW
1545,Network Degradation,63.78090099703462,37.007101037387855,0.39701587961501933,7.122084164571527,14.060729264457809,38.35715796560369,388.3216039952356,137,40.888377242160175,9.055157697678633,1,58.23473486407738,4,LOW,28.30559565755184,Redirect Traffic to Healthy Route,LOW
1546,Checkout Service Failure,56.09213748776199,31.704895951199973,1.1749745626029104,6.836186686936983,42.12658780638499,27.876366277675817,47.3254701615692,172,27.95604714359778,38.98656987473157,1,68.7975857738984,3,MEDIUM,53.958661309086565,Restart Checkout Service,LOW
1547,CPU Exhaustion,95.24593087958642,51.26961998567574,0.5080253518019373,4.5896450639213935,28.37942125401699,49.73850836385786,33.28371732447878,242,60.43153136215626,3.081567809282933,2,52.410744747195295,4,MEDIUM,36.2168671565922,Scale Service Resources,LOW
1548,DNS Resolution Failure,57.72618382816445,29.458593180085465,1.1464728292974469,0.6456986389468192,40.056126646542836,54.25892890901099,419.78040013815297,146,39.271945859062285,2.8751972792469216,1,70.6721466082783,4,MEDIUM,42.55865915911507,Fail Over DNS / Restore DNS Service,LOW
1549,External Payment Gateway Degradation,53.4645119076593,58.00112095439518,1.179425395831939,5.745204978452592,32.1525239721249,43.04449848138583,13.250355877373355,181,31.835304493784825,4.697036522140506,1,67.41580983638154,4,MEDIUM,38.33932540179998,Route Traffic to Backup Gateway,LOW
1550,DNS Resolution Failure,23.99194656752001,62.00565821002249,1.028573145439299,0.6185920652247944,27.37892841066096,35.25474905767563,337.3570844513071,62,49.5158268249491,5.121923404159135,2,45.55732917761818,4,MEDIUM,34.615373520982764,Fail Over DNS / Restore DNS Service,LOW
1551,Container Crash Loop,67.37813199800294,61.21273609825039,1.1722146509462699,4.316218281366233,33.63879393707424,20.843359086742936,60.72912690409239,84,48.363483693877214,12.111732573723323,1,45.39982277322541,2,MEDIUM,35.802872433960474,Restart/Reschedule Container,LOW
1552,Message Queue Backlog,62.59320872570749,59.627437064661066,0.6427542857506183,3.432540719577904,10.18220035491667,37.042092753903404,60.811204044669935,1188,50.11991590972782,7.281136502708326,1,67.31927969307907,4,LOW,28.1052610515406,Scale Queue Consumers,LOW
1553,Disk Exhaustion,37.11409215159972,26.251580780431127,0.8000274026791299,0.6887826697915269,28.268911799053793,97.53956158296813,56.79937678934769,203,69.45927642637952,13.601471285765516,1,64.27231338409734,3,MEDIUM,38.28297563128089,Clean Storage / Expand Disk,LOW
1554,Service Dependency Failure,54.554509324758264,66.57598137984589,0.3179331948951745,4.806076493798465,48.963987679447314,26.829446918821198,46.81079697597874,167,56.12432352268963,3.421227786192225,2,78.8531880084928,4,MEDIUM,53.221659177704524,Fail Over to Healthy Dependency,LOW
1555,Authentication Service Failure,21.608346233041907,36.49098193394556,0.22411167492899914,2.3990721354032254,33.51740819713988,22.662164353199298,26.804359389119135,49,64.50703206008106,8.284460515413736,1,67.95107789447192,3,MEDIUM,40.23181172681204,Restart Authentication Service,LOW
1556,Cache Failure,39.01324393066605,62.754895531157615,0.278028664285568,3.156582054436066,10.914144447727711,44.07036066411486,27.862281052462563,182,33.759453621377084,12.16906428408749,1,41.77512030245097,3,LOW,23.55157158470284,Restart Cache Service / Rebuild Cache,LOW
1557,CPU Exhaustion,94.56600924205816,59.17963287086652,0.8974970102885749,4.670716911793007,15.99012057298864,59.41636978105887,43.26324120295006,63,45.10358036599118,9.543857684450728,1,69.36589588392373,2,MEDIUM,32.19969156281047,Scale Service Resources,LOW
1558,Disk Exhaustion,55.550984818563315,41.33290204230887,0.6465817770955045,1.26337510490772,6.634260324432709,98.2419379666652,30.408660434373683,59,46.114274015166,8.735503137451989,1,66.30709735170521,4,LOW,26.514555441378253,Clean Storage / Expand Disk,LOW
1559,Memory Exhaustion,65.70147384868069,98.98939447917448,1.0444111489426633,3.114182727240632,1.8066671451923224,56.87435430830748,55.85413121384079,215,41.92335402824094,1.5593720800296034,2,64.53480679047372,3,LOW,25.504846894223473,Restart Affected Service,LOW
1560,Load Balancer Overload,97.02730387889781,22.98616444859721,0.3107839115955286,1.2574909430519865,3.744117407139714,63.794075858339596,283.2813651306529,275,31.614662057052136,36.0787058596044,1,79.21316531505525,4,MEDIUM,36.498961790214985,Scale Load Balancer / Redirect Traffic,LOW
1561,Database Lock Contention,23.865939642890382,42.803386519864944,6.602341585548351,0.22214089941440465,2.9523276475830897,64.03860543633445,25.228460101005062,42,87.48424701503691,3.8522807753968946,1,55.700080490808716,3,LOW,20.55686817911279,Terminate Blocking Session / Optimize Query,LOW
1562,Certificate Expiration,46.71939821428835,67.6982616662637,0.3132146766098954,6.788933180550508,59.40747744835397,67.8662424263602,22.401579488534082,77,21.27521680657502,4.60884570456035,2,43.09984086646969,4,MEDIUM,45.15761392798553,Renew/Rotate Certificate,LOW
1563,Database Connection Pool Exhaustion,50.38104100043846,29.511334820820657,2.145833180712004,0.5669940560148197,0.5132303028607215,54.547094700842905,52.674995480892164,109,95.08683327687729,4.7911341488637875,2,67.06445792652335,5,LOW,26.460069877720333,Increase Connection Pool / Restart DB Connection Pool,LOW
1564,High Traffic Spike,85.1145849193866,23.172465183001894,0.8930877587695729,0.2803437311027452,3.7204837125272276,57.498136086001345,55.57552830244769,3583,33.46590806796422,33.13298224432064,2,53.580236290873756,2,MEDIUM,33.19519560227825,Scale Application Instances,LOW
1565,Payment API Failure,59.238791563511754,52.474495705295446,0.7815158343218789,8.46988337152981,29.069385294319282,27.751718069890085,53.7063168844383,230,52.24852425303457,30.914295772394745,1,55.801816758786714,2,MEDIUM,41.759435568574744,Restart Payment API,LOW
1566,API Rate Limit Exhaustion,35.608084699678265,55.86408086128585,0.4000105894433634,0.7980935924576118,37.92869745670937,42.57641074395434,63.836796480971266,1264,50.84648025347733,9.447747511364351,1,49.61245404476932,3,MEDIUM,38.20178649295632,Throttle/Queue Requests or Increase Limit,LOW
1567,CPU Exhaustion,92.98115553394103,54.28034312070763,0.520435216631312,3.2810363786460925,15.271369761950254,28.306261897722266,41.808172125709106,183,57.444063983296715,4.4857657272411995,2,63.896083821572844,4,MEDIUM,32.9554355545407,Scale Service Resources,LOW
1568,Memory Exhaustion,70.49218772531951,99.89266745218417,0.39729807453843297,4.896677654955974,3.930221814377064,47.09374487285507,45.2608069118845,81,51.72833996724971,7.022302335202995,1,74.68905435197487,2,LOW,26.744065195743147,Restart Affected Service,LOW
1569,Database Lock Contention,56.62250579336531,25.716499733141767,4.491032406687535,0.9420930859187617,3.00462050048607,58.760565861708564,53.071798505920746,38,94.90117805316164,7.572559210138399,2,49.0106311478022,4,LOW,24.026735800235105,Terminate Blocking Session / Optimize Query,LOW
1570,Certificate Expiration,26.452669325470307,25.305673005181973,0.7852501530514588,6.024062304891189,62.59263127967884,49.638535987151116,63.29169408166655,218,31.5153221704828,7.9026810480187955,2,77.4076412183028,3,MEDIUM,54.72271461898134,Renew/Rotate Certificate,LOW
1571,Disk Exhaustion,58.941172466790576,21.003354770348334,0.7434749203843634,0.31288734657201495,11.275946261910276,99.59662561382447,78.0638263616978,58,56.28479932329535,7.17786497820641,1,55.457934978173796,3,LOW,25.65581636896051,Clean Storage / Expand Disk,LOW
1572,API Rate Limit Exhaustion,49.79421691280155,62.85579711586836,1.0627799113025007,0.874482478602737,22.643556335834123,51.97869366660405,41.21141393403899,856,28.91496404178779,2.088710978008879,1,41.94047480105149,4,LOW,26.433510161582596,Throttle/Queue Requests or Increase Limit,LOW
1573,Message Queue Backlog,62.96063243215838,25.93777921332211,0.48325347177194605,5.47665699532334,23.659381489801653,37.69870610248326,21.195057977566464,2841,22.733653598877726,14.338452413895538,1,73.77946977290449,4,MEDIUM,38.57609391229561,Scale Queue Consumers,LOW
1574,External Payment Gateway Degradation,50.56850282797866,25.336834100729874,0.760411510015611,8.600157483256659,33.53989746967858,47.63478443813927,71.21071496125208,102,37.79533410428181,2.401096391960725,1,62.92970659392023,4,MEDIUM,37.222704300907566,Route Traffic to Backup Gateway,LOW
1575,Container Crash Loop,66.5482557508272,58.74953247474541,1.1407524526450061,3.771003856046606,32.459666848116385,44.44465714318713,21.474204206050942,15,64.36510528777549,6.780432418115014,2,41.0997332651028,4,MEDIUM,36.538896465768396,Restart/Reschedule Container,LOW
1576,Payment API Failure,29.70149741198021,39.56953321911348,1.1617866143085605,6.639481920216963,43.480957275557735,67.58020344592741,55.19527545811129,274,46.10034960072495,41.66079157743813,2,49.319682101837586,4,MEDIUM,54.568636636469705,Restart Payment API,LOW
1577,Message Queue Backlog,29.946420683263995,66.40269599038803,0.37487518460933417,2.1339042583129046,23.30853811351239,33.46382417553758,23.895626698706295,4809,52.72572333710586,2.1850990844897495,2,66.09786334840538,2,MEDIUM,36.83426461920446,Scale Queue Consumers,LOW
1578,Database Saturation,96.27829261338945,82.16251035256784,4.50448129402562,1.229185139914272,2.758082564821201,40.14374926314103,69.57929864620993,171,85.09061430355693,1.3428055500616694,1,57.3287454071138,6,LOW,20.114069299207554,Scale Database Resources,LOW
1579,DNS Resolution Failure,40.1155660587081,40.70003414423624,0.5338195685526013,0.9250616624304455,43.33101113667169,40.8204639738903,363.5320014914297,253,58.7518713271597,13.382505150668345,1,69.10138625961643,3,MEDIUM,46.955603678440454,Fail Over DNS / Restore DNS Service,LOW
1580,Disk Exhaustion,36.68392605061411,24.740782316532123,0.7594399115028976,0.3466303363548145,15.92714664898565,94.8971925384095,32.16936332429552,58,46.598550853219606,11.455571086087318,2,51.33360763493402,2,MEDIUM,32.233646559052524,Clean Storage / Expand Disk,LOW
1581,Payment API Failure,33.192994277848165,61.47774787477671,0.9011953153909631,7.512882849821101,27.09692615583083,46.65683610226887,62.49500334347789,18,27.622144220395178,38.46434218103915,2,40.08982833910621,4,MEDIUM,43.11022281700372,Restart Payment API,LOW
1582,Database Connection Pool Exhaustion,60.95017830228504,29.793660397999226,3.675431730147337,1.0431827594284628,3.0979917675359867,53.398630483463805,26.574058298273236,125,94.40184480616935,1.6341655484283408,1,51.484158667524426,4,LOW,18.910285215177602,Increase Connection Pool / Restart DB Connection Pool,LOW
1583,API Rate Limit Exhaustion,53.75025442911785,48.826750038407944,0.3727310409477446,0.2858082365551683,33.44865475098936,27.87256668231326,23.05546779500432,1439,47.062598138027205,13.159543599984167,2,63.63795840606405,3,MEDIUM,44.58168005700594,Throttle/Queue Requests or Increase Limit,LOW
1584,DNS Resolution Failure,59.66491379272438,54.767685324035284,0.23210712254226845,0.9665900944890291,48.686855682330716,29.809637451328374,485.93729049283013,240,62.0202549222265,6.3191853178524005,2,62.20722398574574,2,MEDIUM,49.79098943295752,Fail Over DNS / Restore DNS Service,LOW
1585,Payment API Failure,56.18481987343312,66.04329765415773,0.5258345625897654,8.911492181602096,58.14099055311159,59.290673459456904,41.530457937303865,39,57.696827213318336,43.846271487038024,1,68.53524444652552,4,HIGH,59.28769255774279,Restart Payment API,MEDIUM
1586,Checkout Service Failure,64.03415235255876,48.42641588440171,0.22587210589263101,5.344266770644502,39.74322086652081,49.379061028074275,44.73934397293298,132,65.0831707338379,34.32899374469142,2,45.53563512829355,4,MEDIUM,49.55421733874122,Restart Checkout Service,LOW
1587,Database Lock Contention,68.8135031620561,40.50689928607207,3.2624203241127816,1.1859332475551814,1.566437174445751,60.320018006566485,47.37683112785471,84,78.02847292364741,1.778020723881819,1,77.72432270880529,4,LOW,24.747705481588746,Terminate Blocking Session / Optimize Query,LOW
1588,High Traffic Spike,97.57849212156822,59.34351345925626,0.8054250458800569,0.5173040136012317,1.0285253473152784,63.31707179251952,60.75975818170832,1866,41.602207651396604,69.1785779882205,1,46.34620679852376,4,MEDIUM,36.85438776975473,Scale Application Instances,LOW
1589,Memory Exhaustion,70.9337954381893,97.98015518704452,0.6725980388421609,2.479692080881814,4.527363603422548,65.54969004648709,16.44716639992915,43,41.97459332390696,3.0592038917854163,2,41.05409780083312,4,LOW,21.44496741945518,Restart Affected Service,LOW
1590,Certificate Expiration,56.75805611733777,47.56053545683032,1.1126289980682864,5.510512898929384,72.37853067623979,63.146031228411715,13.490818961464864,243,54.81734072488927,14.16848204593709,2,55.48630824533741,3,MEDIUM,51.12212167511548,Renew/Rotate Certificate,LOW
1591,Payment API Failure,52.15467791094987,54.361920716890076,0.5707021806146995,6.713723216781443,52.650315560995594,28.758326194986893,73.2986415940108,275,22.00206403573962,28.150208212390186,2,60.20449684278759,2,HIGH,56.496186674413956,Restart Payment API,MEDIUM
1592,High Traffic Spike,88.34148814625425,62.97328889852828,1.138788264213076,0.48608802918132044,4.332963723393102,32.910147973428465,77.94488727249217,1949,21.706495203558895,68.76566480199439,1,43.048758735543224,3,MEDIUM,37.55837098618068,Scale Application Instances,LOW
1593,Load Balancer Overload,94.13681490505313,36.96643750842895,0.44909665188055164,1.0959362866262146,4.850973697653095,57.26611887128687,276.41601814811435,22,60.17039132948179,27.151570764604045,2,64.17180042445676,4,MEDIUM,34.61390818432195,Scale Load Balancer / Redirect Traffic,LOW
1594,Service Dependency Failure,30.807691380318985,44.185180415758644,1.156606505463572,7.539248743643207,40.999171096205764,60.316448742367925,34.83256551623937,98,67.58041423667808,4.292002597887075,2,67.32791402739988,2,MEDIUM,46.61916483431898,Fail Over to Healthy Dependency,LOW
1595,Database Saturation,94.5165922275532,77.33320833016276,4.3861495223678535,0.8045573996257784,3.3380061589532137,21.207038856116682,27.490545990355674,12,81.2607719571875,7.628416933876766,2,72.69741076935537,6,MEDIUM,30.13188085197848,Scale Database Resources,LOW
1596,Cache Failure,66.71526343182367,21.03133160068822,0.21111678233437364,6.495015167975122,17.720472839721133,34.64898602522163,44.60776919419837,207,41.22481872635838,12.676621827100751,2,59.185645158994944,3,MEDIUM,35.45963425773952,Restart Cache Service / Rebuild Cache,LOW
1597,Container Crash Loop,64.47302068086984,57.58917272188354,0.20456886259077606,4.651740059535812,65.98011040526185,64.71841164798658,14.595550184333383,20,33.54608056550264,6.568247402251622,2,71.69021952712724,3,MEDIUM,52.8930291024573,Restart/Reschedule Container,LOW
1598,Service Dependency Failure,24.673946046331345,22.093734948660735,0.7040451831234613,7.563561641032563,44.72695245235275,64.83890584346172,26.903812534523134,32,48.01517110406063,14.893925731099252,1,62.26762325641238,3,MEDIUM,46.39855975960924,Fail Over to Healthy Dependency,LOW
1599,Message Queue Backlog,41.20030514512006,35.681278405292474,1.039324792723238,3.356571836874995,5.675763108690386,25.89413922075761,55.623293734767074,3661,48.49547233446196,7.889875893562759,1,54.84701987472249,2,LOW,22.91659929109464,Scale Queue Consumers,LOW
1600,Database Connection Pool Exhaustion,62.613112084885756,41.55917992829797,3.541675083618003,0.5816088807634568,2.4106805704871586,31.778092990526403,27.21503730702415,164,92.54742071493001,12.994632322119955,2,53.51372209467418,4,LOW,26.48216050554811,Increase Connection Pool / Restart DB Connection Pool,LOW
1601,Load Balancer Overload,87.59212362280667,48.1952025302932,0.9085429518604973,1.352961021055423,4.984841432053496,56.556977932385976,316.64042628581547,206,39.220910336488416,45.09029587357513,2,42.14395567715477,2,MEDIUM,34.55549839738798,Scale Load Balancer / Redirect Traffic,LOW
1602,API Rate Limit Exhaustion,38.58805606114146,64.62426012788093,0.34538692888088623,0.9324616065124094,29.32654101544513,37.251648323253136,61.924383790545384,2889,29.310528123586437,14.895380523668056,2,50.2014267854584,2,MEDIUM,39.68224136118758,Throttle/Queue Requests or Increase Limit,LOW
1603,DNS Resolution Failure,48.180246127708074,28.801407639386344,1.1901728054184317,0.7483877520787818,50.026294498868424,26.028450847755757,440.2371130883803,205,63.82226227669086,6.409962037850772,2,57.76531403032107,2,MEDIUM,49.3643171189355,Fail Over DNS / Restore DNS Service,LOW
1604,DNS Resolution Failure,47.855168293893854,66.81371988347328,0.31246643596136453,0.3700678541447363,34.8165581211763,62.11806372831761,496.09736838940285,67,54.34549893416066,11.829618586301397,2,61.29581580805273,4,MEDIUM,44.28111858849175,Fail Over DNS / Restore DNS Service,LOW
1605,Authentication Service Failure,35.701062529169526,42.617242649982245,1.050799378319614,5.240993777696068,47.678750671689315,33.597855745516426,51.54228557162853,201,49.84998565503327,14.036089074453475,1,45.71990204781755,4,MEDIUM,43.48017757013508,Restart Authentication Service,LOW
1606,Checkout Service Failure,67.82300285379594,43.29775989028682,1.1562370020973864,5.23627091043695,29.24384492463367,43.371889971860305,51.08616010200241,129,56.20890175702266,21.626088217783565,2,71.62636204027052,2,MEDIUM,47.01633943771954,Restart Checkout Service,LOW
1607,High Traffic Spike,95.25382016922899,62.016480633165905,0.21012255854011402,1.330203861784481,0.22365093937533026,42.91402014711642,14.720290827763186,3091,43.877532769858554,64.04106385206967,1,55.68819643294134,3,MEDIUM,37.2461937335439,Scale Application Instances,LOW
1608,Cache Failure,28.881811327214795,46.565240098309694,0.24358957731721192,3.963197239752554,13.206205141126622,61.89483373493567,17.970900182375537,165,46.05480344963769,14.603106971042475,2,65.5105088018895,2,MEDIUM,35.36166186234843,Restart Cache Service / Rebuild Cache,LOW
1609,Load Balancer Overload,88.70306166119202,50.49385636540529,0.24084044294998835,1.191677526312583,3.2452491280275484,68.19444340552442,250.14463729875035,230,36.67012661007067,46.09349490933231,1,68.9165672880554,3,MEDIUM,36.67981485882732,Scale Load Balancer / Redirect Traffic,LOW
1610,CPU Exhaustion,90.0719295600786,47.193038666309235,0.8210943555869497,4.304739909069458,13.768277106898443,46.71223613269464,77.58234525309437,21,54.320617187058254,5.935869991394792,1,70.84545084801887,3,MEDIUM,30.376262262872377,Scale Service Resources,LOW
1611,CPU Exhaustion,97.74411711586905,56.61296412542283,0.6606990131165025,3.785877807303362,14.06262890147956,51.490055386096586,51.769278123157285,87,52.11108379052231,2.457109792246615,1,57.598525980307684,3,LOW,26.168078883490686,Scale Service Resources,LOW
1612,API Rate Limit Exhaustion,31.431362932448646,60.77468616204709,0.6529795309181483,0.8025433534474664,42.27534599418459,65.00870104496762,16.214969298589388,1050,51.79423841231039,12.901613720588875,2,77.38483361415632,3,MEDIUM,52.35436551680804,Throttle/Queue Requests or Increase Limit,LOW
1613,Service Dependency Failure,58.960337013411426,47.14340699891068,0.45912010427142286,4.397297265861885,38.809651987729154,22.79739732993103,51.40359202520857,280,47.948980922509925,13.399230810880637,1,74.15289498184906,3,MEDIUM,45.96281898259103,Fail Over to Healthy Dependency,LOW
1614,Database Lock Contention,40.4146696894608,37.680901460124765,7.1045066915910935,0.9060480527299164,1.5789733595849698,53.04039714637642,32.34427550778715,291,78.57160144864656,7.462445034798479,2,60.304415331007036,2,LOW,26.10432402298379,Terminate Blocking Session / Optimize Query,LOW
1615,Message Queue Backlog,58.62760671331013,55.0453342064727,0.3394646545990349,3.3431733506278984,12.344916764992401,48.62095319827483,72.49243031642462,1503,32.107234986962524,13.173976429197044,1,50.78018695159173,3,LOW,26.819698049153246,Scale Queue Consumers,LOW
1616,Memory Exhaustion,60.359394889982134,98.19125101742746,1.114000037009278,4.420932208989291,2.641933534427389,47.661843556981125,33.24056079220322,193,20.38382590384105,2.236168470145225,2,59.49417483514543,3,LOW,24.865361017043618,Restart Affected Service,LOW
1617,Cache Failure,57.124803025368244,31.741802457376643,0.4933275032907583,4.486187980012701,34.5322414980013,30.874659141005722,79.01326789864248,247,60.01686939078646,8.381913164667619,1,52.01680749722529,3,MEDIUM,36.784896572707254,Restart Cache Service / Rebuild Cache,LOW
1618,Database Saturation,94.11936439618421,73.60911397174186,3.784819816981982,0.660298867198456,0.8270536268872338,27.840866721055583,13.062619000472873,229,73.67963666395534,12.506634146858019,2,78.73659450782472,6,MEDIUM,31.849665684457204,Scale Database Resources,LOW
1619,Network Degradation,47.9440557051078,25.95367129913705,0.2344359696465222,3.3146628522425936,19.612747377793163,24.090945228236905,469.3954069846488,211,45.83374409717652,11.007351666288406,1,50.15949796820087,3,LOW,29.64845368083332,Redirect Traffic to Healthy Route,LOW
1620,External Payment Gateway Degradation,26.362158637151655,23.59439457025613,0.893586082264167,6.669471113006903,20.56996836716581,63.965052329467945,61.8229939328751,269,35.27337262640003,4.939794060396472,2,79.70618989010865,2,MEDIUM,39.69346987422901,Route Traffic to Backup Gateway,LOW
1621,Cache Failure,51.950629710671656,25.070420071518377,0.9006222647194471,3.294318552639006,12.984587596466834,62.22696214296897,42.84524037522814,215,61.02798654941012,11.149751628934354,2,57.80597125591335,4,MEDIUM,32.28871210089206,Restart Cache Service / Rebuild Cache,LOW
1622,Service Dependency Failure,59.90084176252881,47.59834638644459,0.3718664344939247,5.883375737478671,20.134797404867605,65.56207505124516,24.56970522314818,297,65.62374928596745,1.7871840216164563,1,75.52794283652253,2,MEDIUM,33.48553961804937,Fail Over to Healthy Dependency,LOW
1623,Memory Exhaustion,69.12190612519508,93.76122430922274,0.8064264908049408,2.7616365181702243,0.5312257264979374,51.390621453500266,41.769484393248916,258,39.4105549821551,10.512358016698867,1,41.66652001719848,4,LOW,17.83595027255825,Restart Affected Service,LOW
1624,Database Saturation,92.03363107590056,78.36858667393314,4.479502000942184,0.7327125330500677,2.370420359222461,23.69417502097963,29.226578810594415,189,90.37619069714788,9.04306058501957,1,59.228159386798524,4,LOW,22.705168201816733,Scale Database Resources,LOW
1625,Authentication Service Failure,62.38088926144364,66.0129125055887,0.7368662670843624,2.7242560404763734,31.88402409280076,29.47398100477586,13.38962584920884,88,34.02337354681132,2.2043661544161823,2,65.4914258725776,3,MEDIUM,40.97617836086963,Restart Authentication Service,LOW
1626,High Traffic Spike,87.07394476083678,68.30581612463774,0.702721308954724,0.2669697937210967,1.1839714147795355,32.23964532078853,33.649999039586504,3029,65.24463502489581,66.34016719081879,1,67.02155711268568,2,MEDIUM,41.24942514280683,Scale Application Instances,LOW
1627,CPU Exhaustion,92.88261343073583,60.54956365276197,0.27585378579492076,3.670640103101762,29.611517829939217,42.17506912750208,30.34898695528444,199,21.13194117143737,1.4038752224127313,2,44.13833134819812,3,MEDIUM,34.26150431874296,Scale Service Resources,LOW
1628,Database Connection Pool Exhaustion,67.30739552539376,59.78044624097366,2.8421963628471802,0.47908749917555976,2.3092837338709753,54.66911220972387,68.65735223852595,21,94.00863238804926,11.153796844254336,1,46.24419990549601,4,LOW,20.061830896585793,Increase Connection Pool / Restart DB Connection Pool,LOW
1629,CPU Exhaustion,92.69364777548549,62.304343088618346,0.26015088374037526,4.46821761127362,16.966258513070457,59.39413775177227,46.21395495449231,137,25.442116141377305,1.9930349571941297,2,47.990055901318,3,LOW,29.07855371902297,Scale Service Resources,LOW
1630,Database Connection Pool Exhaustion,52.67434641098481,62.79198127474598,4.376474439381004,0.5095373157137024,1.0466011723918118,67.7043676517857,24.19016175574813,105,97.49745865445313,4.129612578445954,1,54.72622961451151,4,LOW,19.44374176335757,Increase Connection Pool / Restart DB Connection Pool,LOW
1631,Cache Failure,30.321699736493212,66.50243318207643,0.20935596790742678,5.930063879730856,22.421066034287293,29.31535870576734,51.29967039534575,56,48.12353067643386,13.460670738235173,1,79.55013668781044,3,MEDIUM,39.13626841056681,Restart Cache Service / Rebuild Cache,LOW
1632,Authentication Service Failure,35.50998198070856,21.344819428842854,0.8450246416097402,3.8996091673238507,47.081952426303815,54.32535925251206,61.24638681559105,294,23.958350023768105,9.15438582657401,1,44.39149558833097,4,MEDIUM,41.385165858206854,Restart Authentication Service,LOW
1633,Database Saturation,92.31403838269999,92.10410437983708,4.762584695544631,0.34748979215192277,1.152478831291088,28.689981141671026,34.92089090042976,33,81.45867511732894,12.631692036553346,1,47.1666749935486,5,LOW,20.157415774998697,Scale Database Resources,LOW
1634,Container Crash Loop,24.913260290666017,43.954596052461454,1.1462969204384414,6.257742136739678,58.55658966810024,25.64419092459238,20.046376489957936,70,66.848804485524,1.6436134208067126,2,75.09936165270133,3,MEDIUM,52.26792443941735,Restart/Reschedule Container,LOW
1635,Network Degradation,35.94996377949293,46.48367404562669,1.0465102703846068,6.629356930574742,7.030715705532712,37.627912773550435,304.395928466989,174,46.42792312168408,12.8166575151501,1,57.50957594470543,2,LOW,25.737749093487743,Redirect Traffic to Healthy Route,LOW
1636,Authentication Service Failure,53.37215880909374,40.70479663713169,0.8802420845169308,4.5330496444739765,51.346699439758325,55.94893735884499,67.68613285195207,293,29.234902720568577,3.2088639690942333,2,41.01018246764624,2,MEDIUM,44.21520480763983,Restart Authentication Service,LOW
1637,Service Dependency Failure,40.28648464943342,51.15574200813873,1.0825528634851014,7.8829123052243455,49.068589659598786,43.434025935641245,60.65930981769215,155,29.562695572267174,11.155112139811829,2,59.30609673251507,4,MEDIUM,50.70735265487171,Fail Over to Healthy Dependency,LOW
